Experiment Simple_Date Class_ID Participant_Private_ID Time_On_Task Condition Phase Trial Time_On_Trial Trial_Number RestudyDecision JoL Test Event_Index Response all_test_element_codings_as_one Test_Total_Correct
oudere mensen kunnen beter herinneringen ophalen" 37 "je gebruikt verschillende hersendelen
hogere score op een iq test
betere wiskunde vaardigheden
oudere mensen kunnen beter herinneringen ophalen" "1 4 2 3" 4
1 2022-06-15 BIB 6626653 22.95 No-SSI 1 Botox 463 3 Ja 3 "het verlamd de spieren tussen ons voorhoofd
mensen gebruiken het om rimpels te laten verdwijnen
mensen zien er jonger uit
de gezichtsuitdrukking kan veranderen" 39 "het verlamd de spieren tussen ons voorhoofd
mensen gebruiken het om rimpels te laten verdwijnen
mensen zien er jonger uit
de gezichtsuitdrukking kan veranderen" "1 2 3 4" 4
1 2022-06-15 BIB 6626653 22.95 No-SSI 2 Beton 454 4 Ja 2 "er is centrale verwaring in de betonnen gebouwen
het beton droogt uit
het beton krimpt
liften blijven hangen" 74 "er is centrale verwaring in de betonnen gebouwen
het beton droogt uit
het beton krimpt
liften blijven hangen" "1 2 3 4" 4
1 2022-06-15 BIB 6626653 22.95 No-SSI 2 Suez 511 5 Ja 0 "geen verbinding tussen atlantische en indische oceaan
je moest helemaal rond afrika varen
dit duurde te lang
het suezkanaal werd gegraven" 76 "geen verbinding tussen atlantische en indische oceaan
je moest helemaal rond afrika varen
dit duurde te lang
het suezkanaal werd gegraven" "1 2 3 4" 4
1 2022-06-15 BIB 6626653 22.95 No-SSI 2 Geld 481 6 Ja 0 "?
?
Meer geld nodig om iemand tevreden te stellen
?" 78 "?
?
Meer geld nodig om iemand tevreden te stellen
?" "0 0 4 0" 1
1 2022-06-15 BIB 6626654 30.3333333333333 SSI 1 Geld 615 1 Ja 2 "te weinig blootstelling aan gevaren
?
gewenning van luxe
meer moeten doen voor tevredenheid en geluk" 47 "te weinig blootstelling aan gevaren
?
gewenning van luxe
meer moeten doen voor tevredenheid en geluk" "0 0 3 4" 2
1 2022-06-15 BIB 6626654 30.3333333333333 SSI 1 Muziek 637 2 Ja 3 "Muziek zet verschillende delen van je hersenen aan
daardoor hogere uitslag op IQ toetsen
maar ook komen oude herineringen terug
en heb je betere wiskunde vaardigheden " 49 NA "0 4 3 2" 3
1 2022-06-15 BIB 6626654 30.3333333333333 SSI 1 Beton 638 3 Ja 4 "in betonnengebouwen zitten vaak centrale verwarming
beton droogt uit door deze verwarming
door de uitdroging krimpt het beton
lift komt vast te zitten vanwege de krapheid" 51 "in betonnengebouwen zitten vaak centrale verwarming
beton droogt uit door deze verwarming
door de uitdroging krimpt het beton
lift komt vast te zitten vanwege de krapheid" "1 2 3 4" 4
1 2022-06-15 BIB 6626654 30.3333333333333 SSI 2 Botox 614 4 Ja 2 "?
ingespoten rond de ogen en het voorhoofd
kan andere gezichtsuitdrukking krijgen
kan er jonger uitzien" 86 NA "0 0 4 3" 2
1 2022-06-15 BIB 6626654 30.3333333333333 SSI 2 Suez 566 5 Ja 1 "schepen moesten een lange omweg maken langs Afrika
dit duurde te lang en daardoor maakte ze het Suezkanaal
Suezkanaal werd gegraven en de afstand tussen Jeddah en Rotterdam is nu veel korter" 88 "schepen moesten een lange omweg maken langs Afrika
dit duurde te lang en daardoor maakte ze het Suezkanaal
Suezkanaal werd gegraven en de afstand tussen Jeddah en Rotterdam is nu veel korter" "2 3 4 Given" 3
1 2022-06-15 BIB 6626654 30.3333333333333 SSI 2 Metro 575 6 Ja 3 "de metrowagens hoeven nu niet gesloopt te worden zoals het andere afval
er is een kunstmatig rif gemaakt 
meer bodemfauna en plankton
hierdoor meer vissen en andere onderwaterdieren" 90 "de metrowagens hoeven nu niet gesloopt te worden zoals het andere afval
er is een kunstmatig rif gemaakt 
meer bodemfauna en plankton
hierdoor meer vissen en andere onderwaterdieren" "1 2 3 4" 4
1 2022-06-15 BIB 6626655 25.45 SSI 1 Geld 559 1 Ja 3 "mensen zien geen gevaar voor geluk 
mensen raken snel afgeleid van geluk of ongeluk
mensen wennen aan luxe en willen meer en nieuwer
geld maar niet gelukkig" 47 NA "0 0 3 4 0" 2
1 2022-06-15 BIB 6626655 25.45 SSI 1 Beton 563 2 Nee 3 "gebouwen van beton vlak bij centrale verwarmingen
beton wordt warm
beton wordt kleiner en gebouwen krimpen in
liften komen hierdoor vast te zitten" 49 NA "1 0 3 4" 3
1 2022-06-15 BIB 6626655 25.45 SSI 1 Botox 584 3 Ja 2 "botox verstoort het aanhechtings punt tussen spier en iets
?
botox haalt rimpels voor een korte tijd weg
haalt gezichtsuitdrukking weg en maakt iemand jonger" 51 "botox verstoort het aanhechtings punt tussen spier en iets
?
botox haalt rimpels voor een korte tijd weg
haalt gezichtsuitdrukking weg en maakt iemand jonger" "Given 0 2 0 0" 1
1 2022-06-15 BIB 6626655 25.45 SSI 2 Muziek 502 4 Ja 3 "door lezen van muziekblad of spelen van noten
verschillende delen van hersenen gebruikt 
hoger iq
herrinneringen terug gebracht'
tijdens leren helpt het met wiskundige sommen" 86 "door lezen van muziekblad of spelen van noten
verschillende delen van hersenen gebruikt 
hoger iq
herrinneringen terug gebracht'
tijdens leren helpt het met wiskundige sommen" "Given 1 4 3 2" 4
1 2022-06-15 BIB 6626655 25.45 SSI 2 Metro 450 5 Ja 2 "metro wagons in zee
afval niet op een andere menier verworpen worden
komt plankton
meer vissen" 88 "metro wagons in zee
afval niet op een andere menier verworpen worden
komt plankton
meer vissen" "Given 1 3 4" 3
1 2022-06-15 BIB 6626655 25.45 SSI 2 Suez 434 6 Ja 2 "geen verbinding tussen grote zeeen 
schepen moesten omvaren
suezkanaal aangemaakt
afstand korter" 90 NA "1 2 4 Given" 3
1 2022-06-15 BIB 6626656 19.9 No-SSI 1 Botox 510 1 Ja 2 "de spieren raken verlamd
je kunt een andere gezichtsuitdrukking krijgen
je kunt er jonger uitzien 
?" 35 "de spieren raken verlamd
je kunt een andere gezichtsuitdrukking krijgen
je kunt er jonger uitzien 
?" "1 4 3 0" 3
1 2022-06-15 BIB 6626656 19.9 No-SSI 1 Geld 487 2 Nee 3 "ze ervaren een kort moment geluk
je lichaam raakt hieraan gewend
ze wennen aan de luxe
het is lastiger om weer iets nieuws te hebben wat geluk brengt" 37 "ze ervaren een kort moment geluk
je lichaam raakt hieraan gewend
ze wennen aan de luxe
het is lastiger om weer iets nieuws te hebben wat geluk brengt" "2 3 0 4" 3
1 2022-06-15 BIB 6626656 19.9 No-SSI 1 Suez 491 3 Nee 3 "geen verbinding tussen Indische en Altlantisch oceaan
de schepen moesten om het continent Afrika heen]
dit was heel erg om varen en kosstte veel tijd
het suezkanaal werd gegraven" 39 "geen verbinding tussen Indische en Altlantisch oceaan
de schepen moesten om het continent Afrika heen]
dit was heel erg om varen en kosstte veel tijd
het suezkanaal werd gegraven" "1 2 0 4" 3
1 2022-06-15 BIB 6626656 19.9 No-SSI 2 Beton 277 4 Nee 3 "er wordt een centrale verwarming gebruikt
het beton droogt uit
gebouwen krimpen
de lift blijft hangen" 74 "er wordt een centrale verwarming gebruikt
het beton droogt uit
gebouwen krimpen
de lift blijft hangen" "1 2 3 4" 4
1 2022-06-15 BIB 6626656 19.9 No-SSI 2 Metro 253 5 Ja 1 "afval hoeft niet anders verwerkt te worden
er word kunstmatig rif gemaakt
meer zeefauna
meer vissen" 76 NA "1 2 3 4" 4
1 2022-06-15 BIB 6626656 19.9 No-SSI 2 Muziek 339 6 Ja 1 "je ontwikkelt je hersenen
beter in wiskunde
hoger iq
je kan herrineringen ophalen" 78 "je ontwikkelt je hersenen
beter in wiskunde
hoger iq
je kan herrineringen ophalen" "1 2 4 3" 4
1 2022-06-15 BIB 6626659 43.2666666666667 SSI 1 Suez 1216 1 Ja 3 "Vroeger was er een woestijn tussen Jeddah en Rotterdam.
Hierdoor moesten handelaren  helemaal rond Afrika varen.
Kortere waterwegen waren nodig.
Een ingenieur kwam met het idee om het Suezkanaal te graven.
" 47 "Vroeger was er een woestijn tussen Jeddah en Rotterdam.
Hierdoor moesten handelaren  helemaal rond Afrika varen.
Kortere waterwegen waren nodig.
Een ingenieur kwam met het idee om het Suezkanaal te graven.
" "1 2 3 4" 4
1 2022-06-15 BIB 6626659 43.2666666666667 SSI 1 Geld 1265 2 Ja 3 "Een gevoel van geluk heeft meer te maken met passen bij je familie en omgeving.
Mensen kunnen niet heel lang focussen op een gevoel van extreem geluk of ongeluk.
Dit komt doordat mensen gebouwd zijn om zich steeds te focussen op overleving.
Lottowinnaars proberen hierdoor dat gevoel van geluk steeds na te jagen." 49 "Een gevoel van geluk heeft meer te maken met passen bij je familie en omgeving.
Mensen kunnen niet heel lang focussen op een gevoel van extreem geluk of ongeluk.
Dit komt doordat mensen gebouwd zijn om zich steeds te focussen op overleving.
Lottowinnaars proberen hierdoor dat gevoel van geluk steeds na te jagen." "1 2 0 0" 2
1 2022-06-15 BIB 6626659 43.2666666666667 SSI 1 Muziek 1445 3 Ja 3 "Spelen van muziek traint delen van de hersenen die je normaal niet veel gebruikt.
Hierdoor doen mensen die een instrument bespelen het vaak beter op wiskunde toetsen
Het trainen van die hersendelen helpt ook je geheugen, mensen met Alzheimers kunnen zich liedjes vaak nog goed herinneren.
Kinderen die een instrument bespelen doen het hierdoor meestal beter bij IQ testen." 51 NA "1 2 3 4" 4
1 2022-06-15 "Time out of bounce" 6626659 43.2666666666667 SSI 2 Beton 539 4 Ja 3 "Beton word overal gebruikt
Maar beton kan krimpen door de centrale verwarming
In bijna elk gebouw zit een centrale verwarming
Hierdoor moeten liften vaak worden vervangen" 86 "Beton word overal gebruikt
Maar beton kan krimpen door de centrale verwarming
In bijna elk gebouw zit een centrale verwarming
Hierdoor moeten liften vaak worden vervangen" "3 1 Given" 2
1 2022-06-15 "Time out of bounce" 6626659 43.2666666666667 SSI 2 Metro 553 5 Ja 3 "Er word een kunstmatig rif gemaakt
Dit is handig om het afval te lossen
Ook trekt het veel zeeleven aan
Dit is goed voor de visserij
" 88 "Er word een kunstmatig rif gemaakt
Dit is handig om het afval te lossen
Ook trekt het veel zeeleven aan
Dit is goed voor de visserij
" "2 0 4 0" 2
1 2022-06-15 "Time out of bounce" 6626659 43.2666666666667 SSI 2 Botox 581 6 Ja 3 "Mensen gaan er jonger uit zien
Het verlamt ook de spieren en helpt bij stuiptrekkingen
Het kan ongewenste complicaties geven voor je gezichtsuitdrukkingen
Je moet er voorzichtig meezijn want in een te grote dosis kan het dodelijk zijn" 90 "Mensen gaan er jonger uit zien
Het verlamt ook de spieren en helpt bij stuiptrekkingen
Het kan ongewenste complicaties geven voor je gezichtsuitdrukkingen
Je moet er voorzichtig meezijn want in een te grote dosis kan het dodelijk zijn" "3 1 4" 3
1 2022-06-15 BIB 6626660 27.7166666666667 No-SSI 1 Geld 588 1 Ja 2 "Mensen blijven maar kort gelukkig van dingen
Doordat lottowinnaars in 1 klap veel geld hebben zijn ze eerst gelukkig
na een tijdje raken ze hieraan gewend 
hierdoor is dit niet meer speciaal en is er meer nodig om gelukkig te zijn
" 35 "Mensen blijven maar kort gelukkig van dingen
Doordat lottowinnaars in 1 klap veel geld hebben zijn ze eerst gelukkig
na een tijdje raken ze hieraan gewend 
hierdoor is dit niet meer speciaal en is er meer nodig om gelukkig te zijn
" "2 3 4" 3
1 2022-06-15 BIB 6626660 27.7166666666667 No-SSI 1 Metro 611 2 Ja 2 "het afval van de wagons hoeft niet meer op een andere manier te worden opgeruimd
de wagons nemen plankton mee 
dit zorgt voor een betere omgeving voor onderwater leven
hierdoor ontstaat er een rif
en in dit rif kunnen meer vissen leven dan zonder het rif
" 37 NA "1 0 2 4" 3
1 2022-06-15 BIB 6626660 27.7166666666667 No-SSI 1 Beton 633 3 Nee 3 "Betonnen gebouwen worden warmer door de verwarming
hierdoor droogt het beton uit
als beton uitdroogt krimp het
hierdoor worden gebouwen kleiner en kunnen liften vast komen te zitten
dit zorgt ervoor dat de liften moeten worden gerenoveerd
" 39 "Betonnen gebouwen worden warmer door de verwarming
hierdoor droogt het beton uit
als beton uitdroogt krimp het
hierdoor worden gebouwen kleiner en kunnen liften vast komen te zitten
dit zorgt ervoor dat de liften moeten worden gerenoveerd
" "1 2 3 4" 4
1 2022-06-15 BIB 6626660 27.7166666666667 No-SSI 2 Muziek 634 4 Nee 3 "Je gebruikt andere delen van je hersenen 
Hierdoor heb je een beter ruimtelijk inzicht wat kan helpen bij vakken zoals wiskunde
je koppelt herinneringen aan muziek waardoor je ze beter kan onthouden
en je iq wordt hoger" 74 "Je gebruikt andere delen van je hersenen 
Hierdoor heb je een beter ruimtelijk inzicht wat kan helpen bij vakken zoals wiskunde
je koppelt herinneringen aan muziek waardoor je ze beter kan onthouden
en je iq wordt hoger" "0 2 3 4" 3
1 2022-06-15 BIB 6626660 27.7166666666667 No-SSI 2 Botox 649 5 Nee 3 "Trekjes zoals dichtknijpende oogleden verdwijnen.
Rimpels in je gezicht verdwijnen ook
hierdoor lijk je jonger
je kan wel ongewenste veranderingen in je gezichtsuitdrukking krijgen" 76 "Trekjes zoals dichtknijpende oogleden verdwijnen.
Rimpels in je gezicht verdwijnen ook
hierdoor lijk je jonger
je kan wel ongewenste veranderingen in je gezichtsuitdrukking krijgen" "1 2 3 4" 4
1 2022-06-15 BIB 6626660 27.7166666666667 No-SSI 2 Suez 636 6 Ja 2 "Eerst moesten handelaren met hun schepen helemaal omvaren
dit was onhandig
hierom werd een kanaal gegraven
er was nu een kortere handelroute" 78 "Eerst moesten handelaren met hun schepen helemaal omvaren
dit was onhandig
hierom werd een kanaal gegraven
er was nu een kortere handelroute" "2 3 4 Given" 3
1 2022-06-15 BIB 6626661 33.1166666666667 SSI 1 Botox 759 1 Ja 0 "onze speiren raken verdoofd en gaan ontspannen" 47 "onze speiren raken verdoofd en gaan ontspannen" 1 1
1 2022-06-15 BIB 6626661 33.1166666666667 SSI 1 Suez 711 2 Ja 1 "zodat de handelsroute beter kon worden dus sneller vervoeren van producten" 49 "zodat de handelsroute beter kon worden dus sneller vervoeren van producten" 3 1
1 2022-06-15 BIB 6626661 33.1166666666667 SSI 1 Beton 634 3 Ja 3 "omdat beton krimpt dus uiteindelijk zal de lift vast komen te zitten" 51 NA "3 4" 2
1 2022-06-15 BIB 6626661 33.1166666666667 SSI 2 Geld 712 4 Ja 2 "Ze zijn voor niet lang gelukkig want je went aan wat je hebt en je wilt steeds meer en meer" 86 "Ze zijn voor niet lang gelukkig want je went aan wat je hebt en je wilt steeds meer en meer" "2 3 4" 3
1 2022-06-15 BIB 6626661 33.1166666666667 SSI 2 Metro 682 5 Ja 1 "afval niet verwerken en er wordt een kunstmatige rif aangelgd waardoor de plankton toeneemt waardoor er meer mecreels en barsen komen" 88 "afval niet verwerken en er wordt een kunstmatige rif aangelgd waardoor de plankton toeneemt waardoor er meer mecreels en barsen komen" "1 2 3 4" 4
1 2022-06-15 BIB 6626661 33.1166666666667 SSI 2 Muziek 657 6 Ja 3 "Je gebruikt verschillende delen van je brein dus je IQ score is hoger, je hebt betere wiskundige inzicht en het helpt met herrineringen oproepen" 90 "Je gebruikt verschillende delen van je brein dus je IQ score is hoger, je hebt betere wiskundige inzicht en het helpt met herrineringen oproepen" "1 4 2 3" 4
1 2022-06-15 BIB 6626662 27.8666666666667 No-SSI 1 Metro 568 1 Nee 4 "Door het laten zinken van metrowagons is er minder afval van afbraak
er wordt een nieuw kunstamatig rif aangelegd
dit rif trekt plankton en zeefauna aan
daar komen andere dieren zoals baars op af
" 35 "Door het laten zinken van metrowagons is er minder afval van afbraak
er wordt een nieuw kunstamatig rif aangelegd
dit rif trekt plankton en zeefauna aan
daar komen andere dieren zoals baars op af
" "1 2 3 4" 4
1 2022-06-15 BIB 6626662 27.8666666666667 No-SSI 1 Muziek 521 2 Ja 2 "hogere scores op IQ tests
beter dingen kunnen herrineren 
wiskundevaardigheden gaan vooruit
verbindt verschillende delen van het brein" 37 NA "4 3 2 1" 4
1 2022-06-15 BIB 6626662 27.8666666666667 No-SSI 1 Beton 523 3 Ja 3 "in betonnen gebouwen zit vaak een centrale verwarming
door de verwarming droog het beton uit
hierdoor krimpt het
door het krimpen van het betron krimpt het gebouw ook
hierdoor bljven liften hangen en moeten ze worden gerenoveerd" 39 NA "1 2 3 0 4 Given" 4
1 2022-06-15 BIB 6626662 27.8666666666667 No-SSI 2 Suez 638 4 Ja 2 "geen natuurlijke verbinding tussen de gebieden
moeilijk voor handel
?
?" 74 "geen natuurlijke verbinding tussen de gebieden
moeilijk voor handel
?
?" "0 2 0 0" 1
1 2022-06-15 BIB 6626662 27.8666666666667 No-SSI 2 Geld 567 5 Ja 2 "Mensen wennen snel aan luxe
luxe is niet voor altijd
als het weg is ben je niet meer gelukkig
?" 76 NA "3 0 0 0" 1
1 2022-06-15 BIB 6626662 27.8666666666667 No-SSI 2 Botox 532 6 Ja 3 "de huid ontspant
moeilijker emoties te uiten
mensen kunnen moeilijker je gezicht aflezen
?" 78 "de huid ontspant
moeilijker emoties te uiten
mensen kunnen moeilijker je gezicht aflezen
?" "0 4 0 0" 1
1 2022-06-15 BIB 6626664 27.9833333333333 No-SSI 1 Suez 358 1 Ja 3 "ze moesten eerst om afrika heen
er lag een woestijn tussen
het suez kanaal werd aangelegd
?" 35 "ze moesten eerst om afrika heen
er lag een woestijn tussen
het suez kanaal werd aangelegd
?" "2 1 4 0" 3
1 2022-06-15 BIB 6626664 27.9833333333333 No-SSI 1 Metro 408 2 Ja 3 "anders met afval omgaan
goed voor de riffen
goed voor de vissen
goed voor de biodiversiteit" 37 "anders met afval omgaan
goed voor de riffen
goed voor de vissen
goed voor de biodiversiteit" "1 2 4 0" 3
1 2022-06-15 BIB 6626664 27.9833333333333 No-SSI 1 Muziek 477 3 Ja 2 "je zet verschillende delen van je hersenen aan het werk
je wordt beter in wiskunde
je iq is hoger
je koppelt herinneringen aan muziek

" 39 "je zet verschillende delen van je hersenen aan het werk
je wordt beter in wiskunde
je iq is hoger
je koppelt herinneringen aan muziek

" "1 2 4 3" 4
1 2022-06-15 BIB 6626664 27.9833333333333 No-SSI 2 Geld 802 4 Nee 3 "het is natuurlijk dat je snel gewend raakt aan gevaar
het word snel normaal
je wordt niet meer gelukkig 
je zoekt naar andere bronnen van geluk" 74 "het is natuurlijk dat je snel gewend raakt aan gevaar
het word snel normaal
je wordt niet meer gelukkig 
je zoekt naar andere bronnen van geluk" "0 3 0 4" 2
1 2022-06-15 BIB 6626664 27.9833333333333 No-SSI 2 Beton 774 5 Ja 3 "er is centrale verwarming
daardoor verdampt water in het beton
de beton krimpt
het gebouw krimpt, dus de lift komt vast te zitten" 76 "er is centrale verwarming
daardoor verdampt water in het beton
de beton krimpt
het gebouw krimpt, dus de lift komt vast te zitten" "1 2 3 4" 4
1 2022-06-15 BIB 6626664 27.9833333333333 No-SSI 2 Botox 731 6 Nee 2 "je spieren worden verlamd
patienten met spasmes worden er mee geholpen
het word gebruikt tegen rimpels
je kan er ongewenste gezichtsuitdrukkingen van overhouden" 78 "je spieren worden verlamd
patienten met spasmes worden er mee geholpen
het word gebruikt tegen rimpels
je kan er ongewenste gezichtsuitdrukkingen van overhouden" "1 0 2 3" 3
1 2022-06-15 BIB 6626667 23.35 No-SSI 1 Geld 544 1 Nee 4 "omdat geluk maar van korte duur is omdat we moeten opletten op de gevaren om ons heen 
" 35 "omdat geluk maar van korte duur is omdat we moeten opletten op de gevaren om ons heen 
" "2 1" 2
1 2022-06-15 BIB 6626667 23.35 No-SSI 1 Beton 486 2 Nee 4 "omdat beton bij hitte krimpt en door de centrale verwarming gebeurt dat sneller
